Chủ đề,Từ khoá tổng,Nhóm từ khóa,Key có AIO,TOP lên AIO,Trang đích dự kiến,Volume,Phương án,URL Đúng,URL SERP,Index,Đánh giá LP,Now,2026-07-09 00:00:00,2026-07-02 00:00:00,2026-06-30 00:00:00,2026-06-28 00:00:00,2026-06-25 00:00:00,2026-06-21 00:00:00,2026-06-06 00:00:00,2026-06-02 00:00:00,2026-05-26 00:00:00,2026-05-22 00:00:00,2026-05-14 00:00:00,2026-05-12 00:00:00,2026-05-06 00:00:00,,,,,,,,,,,,,,,,
Thuốc BVTV,các loại thuốc bảo vệ thực vật sinh học,các loại thuốc bảo vệ thực vật sinh học,No,,Blog,40,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau,#N/A,Sai,-,-,62,47,48,41,49,42,-,20,10,10,12,18,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,cách chăm sóc lúa vụ đông xuân,cách chăm sóc lúa vụ đông xuân,Yes,,Blog,50,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,chăm sóc lúa đông xuân,cách chăm sóc lúa vụ đông xuân,Yes,,Blog,20,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,cách chăm sóc sầu riêng 1 năm tuổi,cách chăm sóc sầu riêng 1 năm tuổi,Yes,,Blog,210,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,cách chăm sóc sầu riêng 2 năm tuổi,cách chăm sóc sầu riêng 1 năm tuổi,Yes,,Blog,70,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,cách chăm sóc sầu riêng mới trồng,cách chăm sóc sầu riêng con,No,,Blog,70,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cach-cham-soc-cay-sau-rieng-con,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cach-cham-soc-cay-sau-rieng-con,Sai,-,-,-,-,-,-,-,-,-,8,6,6,6,10,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,chăm sóc sầu riêng mới trồng,cách chăm sóc sầu riêng con,Yes,,Blog,30,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cach-cham-soc-cay-sau-rieng-con,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cach-cham-soc-cay-sau-rieng-con,Sai,-,-,-,-,-,-,-,-,-,13,11,11,14,15,,,,,,,,,,,,,,,,
Chuột & động vật hại,cách diệt chuột tận gốc,cách diệt chuột tận gốc,No,,Blog,170,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Đất & môi trường,cách xử lý mầm bệnh trong đất,cách xử lý mầm bệnh trong đất,Yes,,Blog,50,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,19,-,-,3,4,4,4,5,,,,,,,,,,,,,,,,
Đất & môi trường,đất tơi xốp,cải tạo đất,No,,Blog,210,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cai-tao-dat,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cai-tao-dat,Sai,-,-,-,-,-,-,-,-,-,-,5,5,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,chăm sóc cây sầu riêng,chăm sóc cây sầu riêng,Yes,,Blog,90,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,Sai,-,-,-,-,-,-,-,-,-,6,4,4,9,6,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,cách chăm sóc sầu riêng xanh tốt,chăm sóc cây sầu riêng,Yes,,Blog,50,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,Sai,-,-,-,-,-,-,-,-,-,16,34,34,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,chăm sóc sầu riêng,chăm sóc cây sầu riêng,Yes,,Blog,170,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,Sai,-,-,-,-,-,3,-,-,-,34,34,34,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,kỹ thuật chăm sóc sầu riêng,chăm sóc cây sầu riêng,Yes,,Blog,140,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,kỹ thuật trồng sầu riêng,chăm sóc cây sầu riêng,Yes,,Blog,390,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,kỹ thuật trồng và chăm sóc cây sầu riêng,chăm sóc cây sầu riêng,Yes,,Blog,50,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/cham-soc-cay-sau-rieng,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,chăm sóc lúa vụ hè thu,chăm sóc lúa vụ hè thu,Yes,,Blog,20,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,2,4,4,4,4,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,chăm sóc sầu riêng sau thu hoạch,chăm sóc sầu riêng sau thu hoạch,Yes,,Blog,140,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,6,9,9,47,49,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,phục hồi sầu riêng sau thu hoạch,chăm sóc sầu riêng sau thu hoạch,Yes,,Blog,110,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,3,5,5,5,4,,,,,,,,,,,,,,,,
Chuột & động vật hại,chuột cắn dây điện,chuột cắn dây điện,Yes,,Blog,90,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,triệu chứng bệnh đạo ôn,đạo ôn,Yes,,Blog,20,Tối ưu technical,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,#N/A,Đúng,-,-,1,1,1,1,1,1,-,37,37,37,65,37,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,mắt cua sầu riêng,đen bông sầu riêng,Yes,,Blog,320,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/den-bong-sau-rieng,,Indexed,Sai,-,-,-,-,-,6,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Đất & môi trường,hạ phèn,hạ phèn,No,,Blog,30,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,6,6,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,thuốc đặc trị thối nhũn,hoạt chất trị nấm phytophthora,Yes,,Sản phẩm,70,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/eddy-72wp,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-thoi-nhun,#N/A,Sai,-,-,-,8,5,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,thuốc trị thối nhũn,hoạt chất trị nấm phytophthora,Yes,,Sản phẩm,40,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/eddy-72wp,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-thoi-nhun,#N/A,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,cách chăm sóc cây lúa,kỹ thuật chăm sóc lúa gieo sạ,Yes,,Blog,30,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,cách chăm sóc lúa vụ mùa,kỹ thuật chăm sóc lúa gieo sạ,Yes,,Blog,10,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,Sai,-,-,-,-,-,-,-,-,-,-,21,21,22,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,cách trồng và chăm sóc cây lúa,kỹ thuật chăm sóc lúa gieo sạ,Yes,,Blog,30,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,Sai,-,-,-,-,-,-,-,-,-,1,2,2,1,2,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,lúa bị đổ ngã,lúa bị đổ ngã,Yes,,Blog,20,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,38,12,12,41,46,,,,,,,,,,,,,,,,
Phân bón lá,phân bón lá là gì,phân bón lá là gì,Yes,,Blog,90,Viết mới,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-phan-bon-la,#N/A,Sai,-,-,-,-,51,52,53,20,-,-,4,4,-,7,,,,,,,,,,,,,,,,
Phân bón lá,bón phân qua lá,phân bón lá là gì,No,,Blog,30,Viết mới,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-phan-bon-la,#N/A,Sai,-,-,-,-,40,59,-,-,-,-,26,26,-,-,,,,,,,,,,,,,,,,
Phân bón lá,cách sử dụng phân bón lá cho cây trồng,phân bón lá là gì,Yes,,Blog,10,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,10,,,,,,,,,,,,,,,,
Phân bón lá,phân bón lá npk,phân bón lá npk,Yes,,Sản phẩm,90,,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,8,18,18,15,15,,,,,,,,,,,,,,,,
Dinh dưỡng – Sầu riêng,phân bón lá cho sầu riêng,phân bón lá sầu riêng,Yes,,Blog,20,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,1,2,2,2,2,,,,,,,,,,,,,,,,
Dinh dưỡng – Sầu riêng,phân bón lá sầu riêng,phân bón lá sầu riêng,Yes,,Blog,30,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,2,7,7,7,5,,,,,,,,,,,,,,,,
Sâu hại – Tổng hợp,sử dụng thuốc bảo vệ thực vật,phun thuốc trừ sâu đúng cách,Yes,,Blog,40,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/phun-thuoc-tru-sau-dung-cach,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/phun-thuoc-tru-sau-dung-cach,Sai,-,-,-,-,-,-,-,-,-,-,36,36,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,rỉ sắt,rỉ sắt,Yes,,Blog,480,Viết mới,https://hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-ri-sat,,https://hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-ri-sat,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,bệnh rỉ sắt,rỉ sắt,Yes,,Blog,320,Viết mới,https://hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-ri-sat,,https://hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-ri-sat,Sai,-,-,-,-,-,-,-,-,-,-,8,8,7,8,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,bệnh rỉ sét,rỉ sắt,No,,Blog,70,Viết mới,https://hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-ri-sat,,https://hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-ri-sat,Sai,-,-,-,-,-,-,-,-,-,-,32,32,-,28,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,rước bông sầu riêng,rước bông sầu riêng,Yes,,Blog,10,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Ốc bươu vàng,tác hại của ốc bươu vàng,tác hại của ốc bươu vàng,Yes,,Blog,170,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,3,-,-,-,-,,,,,,,,,,,,,,,,
Ốc bươu vàng,tác hại của ốc bươu,tác hại của ốc bươu vàng,Yes,,Blog,30,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,3,-,-,12,7,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,thối rễ,thối rễ,Yes,,Blog,170,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Sầu riêng,thụ phấn cho cây,thụ phấn cho cây,No,,Blog,10,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt cỏ mạnh nhất,thuốc diệt cỏ,Yes,,DMSP,880,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Sai,-,-,-,-,-,-,-,-,-,47,58,58,64,62,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt cỏ tận gốc,thuốc diệt cỏ,Yes,,DMSP,480,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Sai,-,-,-,-,-,-,-,-,-,8,16,16,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc cỏ,thuốc diệt cỏ,No,,DMSP,1300,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Đúng,-,-,-,15,-,-,-,19,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt cỏ,thuốc diệt cỏ,Yes,,DMSP,3600,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Sai,-,-,-,-,-,-,44,24,-,12,8,8,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt cỏ dại,thuốc diệt cỏ,Yes,,DMSP,210,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Sai,-,-,-,-,-,-,-,-,-,9,86,86,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt cỏ không hại cây trồng,thuốc diệt cỏ,Yes,,DMSP,110,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt cỏ sinh học,thuốc diệt cỏ,Yes,,DMSP,390,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc trừ cỏ sinh học,thuốc diệt cỏ,Yes,,DMSP,170,Tối ưu technical,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,Sai,-,-,-,-,-,-,24,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt mầm cỏ,thuốc diệt mầm cỏ,Yes,,Blog,90,Viết mới,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-co-hau-nay-mam-som,#N/A,Sai,-,-,23,26,25,22,27,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc đặc trị cỏ gạo,thuốc đặc trị cỏ gạo,Yes,,Sản phẩm,140,,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,1,1,1,1,1,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thuốc đặc trị rỉ sắt,thuốc đặc trị rỉ sắt,Yes,,Sản phẩm,140,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,Sai,-,-,-,-,-,-,-,-,-,7,4,4,7,5,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thuốc trị bệnh rỉ sắt,thuốc đặc trị rỉ sắt,Yes,,Sản phẩm,110,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,Sai,-,-,-,-,-,-,-,-,-,11,7,7,12,11,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thuốc trị rỉ sắt,thuốc đặc trị rỉ sắt,Yes,,Sản phẩm,50,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Sâu hại – Lúa,thuốc đặc trị sâu cuốn lá,thuốc đặc trị sâu cuốn lá,Yes,,Sản phẩm,70,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/permecide-50ec,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/permecide-50ec,Sai,-,-,-,-,-,-,-,40,-,26,25,25,27,19,,,,,,,,,,,,,,,,
Sâu hại – Lúa,thuốc trừ sâu cuốn lá,thuốc đặc trị sâu cuốn lá,Yes,,Sản phẩm,140,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/permecide-50ec,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/sau-cuon-la-lua-loai-nho,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/permecide-50ec,Sai,-,-,-,30,-,-,19,-,-,3,8,8,6,5,,,,,,,,,,,,,,,,
Sâu hại – Lúa,thuốc trừ sâu cuốn lá sâu đục thân,thuốc đặc trị sâu cuốn lá,Yes,,Sản phẩm,170,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/permecide-50ec,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/permecide-50ec,Sai,-,-,-,-,-,-,23,22,-,3,6,6,-,12,,,,,,,,,,,,,,,,
Bệnh lý – Hoa cảnh,thuốc trị rỉ sắt hoa lan,thuốc trị rỉ sắt hoa lan,Yes,,Blog,10,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,2,2,2,2,3,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thuốc trị rỉ sắt thán thư,thuốc trị rỉ sắt thán thư,Yes,,Blog,170,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,#N/A,Sai,-,-,-,-,-,-,-,-,-,1,2,2,2,2,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,thuốc trị thối nhũn bắp cải,thuốc trị thối nhũn bắp cải,Yes,,Blog,10,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/benh-thoi-nhun-tren-rau-cai,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/benh-thoi-nhun-tren-rau-cai,Sai,-,-,-,-,-,-,-,-,-,73,61,61,-,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,thuốc trị vàng lá lúa,thuốc trị vàng lá lúa,Yes,,Sản phẩm,40,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/keviar-325sc,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/keviar-325sc,Sai,-,-,-,-,-,-,-,-,-,5,1,1,1,1,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc vi khuẩn lúa,thuốc trị vi khuẩn lúa,Yes,,Sản phẩm,10,Tối ưu content,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,#N/A,Sai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc trừ cỏ chọn lọc,thuốc trừ cỏ chọn lọc,Yes,,Blog,40,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,#N/A,Sai,-,-,47,43,39,42,43,42,-,4,-,-,7,3,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc cỏ chọn lọc,thuốc trừ cỏ chọn lọc,Yes,,Blog,50,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co,#N/A,Sai,-,-,38,38,40,33,33,41,-,4,5,5,5,5,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc trừ cỏ hậu nảy mầm cho lúa,thuốc trừ cỏ hậu nảy mầm,No,,Sản phẩm,50,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-co-hau-nay-mam-som,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,Sai,-,-,25,17,22,20,19,-,-,2,5,5,6,3,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc đặc trị lúa cỏ,thuốc trừ cỏ hậu nảy mầm,Yes,,Sản phẩm,50,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/phong-tru-co-dai-dau-vu,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,Sai,-,-,-,38,-,-,-,-,-,3,7,7,7,7,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc diệt mầm cỏ lúa,thuốc trừ cỏ hậu nảy mầm,Yes,,Sản phẩm,90,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,Sai,-,-,-,-,-,-,-,-,-,-,-,-,5,-,,,,,,,,,,,,,,,,
Thuốc trừ cỏ,thuốc trừ cỏ lúa,thuốc trừ cỏ hậu nảy mầm,Yes,,Sản phẩm,90,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-co/hilton-usa-320ec,Sai,-,-,-,-,-,-,-,-,-,9,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc BVTV,thuốc trừ nấm bệnh sinh học,thuốc trừ nấm bệnh,Yes,,Sản phẩm,70,Tối ưu content,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-benh-sinh-hoc,#N/A,Sai,-,-,9,16,18,18,65,50,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Sâu hại – Rau màu,thuốc trừ sâu cho rau cải,thuốc trừ sâu cho rau cải,Yes,,Blog,70,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Sâu hại – Tổng hợp,thuốc trừ sâu sinh học là gì,thuốc trừ sâu sinh học là gì,Yes,,Blog,90,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-sau-sinh-hoc-la-gi,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-sau-sinh-hoc-la-gi,Sai,-,-,-,-,-,12,11,30,-,25,69,69,26,-,,,,,,,,,,,,,,,,
